name,createdAt,tick,poseData
rawPoseData,1580312741822,616,"{""score"":0.3663886572826681,""keypoints"":[{""score"":0.9974033832550049,""part"":""nose"",""position"":{""x"":170.03379600762614,""y"":138.7324881171614}},{""score"":0.9986652135848999,""part"":""leftEye"",""position"":{""x"":149.72870111677696,""y"":108.3793731881886}},{""score"":0.9996359348297119,""part"":""rightEye"",""position"":{""x"":193.68588642444385,""y"":114.04738724196346}},{""score"":0.9038370847702026,""part"":""leftEar"",""position"":{""x"":120.82097006551592,""y"":116.53071694982512}},{""score"":0.5399094820022583,""part"":""rightEar"",""position"":{""x"":214.96031939665005,""y"":127.08755213287535}},{""score"":0.9723500609397888,""part"":""leftShoulder"",""position"":{""x"":78.80826749221507,""y"":228.9607938262758}},{""score"":0.7403634786605835,""part"":""rightShoulder"",""position"":{""x"":254.83251269139595,""y"":225.2253045639581}},{""score"":0.026780633255839348,""part"":""leftElbow"",""position"":{""x"":48.71847379663046,""y"":308.3277928836268}},{""score"":0.03262067958712578,""part"":""rightElbow"",""position"":{""x"":298.0299342393168,""y"":294.5462506461214}},{""score"":0.0030664687510579824,""part"":""leftWrist"",""position"":{""x"":66.74202681118373,""y"":295.08154151984417}},{""score"":0.005408190656453371,""part"":""rightWrist"",""position"":{""x"":275.72242145050177,""y"":288.2502726376587}},{""score"":0.001135997474193573,""part"":""leftHip"",""position"":{""x"":102.97867374957846,""y"":303.3255202749009}},{""score"":0.003814147552475333,""part"":""rightHip"",""position"":{""x"":226.86325657438454,""y"":294.5498279548894}},{""score"":0.0006455864640884101,""part"":""leftKnee"",""position"":{""x"":91.20071539185523,""y"":288.03541532114633}},{""score"":0.0018247368279844522,""part"":""rightKnee"",""position"":{""x"":232.18615768500536,""y"":288.76199377042957}},{""score"":0.0007022517966106534,""part"":""leftAnkle"",""position"":{""x"":99.79396338986362,""y"":292.0742462636455}},{""score"":0.00044384339707903564,""part"":""rightAnkle"",""position"":{""x"":234.0301502210804,""y"":290.9915801778391}}]}"
rawPoseData,1580312742001,617,"{""score"":0.36329368951641405,""keypoints"":[{""score"":0.9972928762435913,""part"":""nose"",""position"":{""x"":169.7895368327019,""y"":137.6152633644353}},{""score"":0.9988541603088379,""part"":""leftEye"",""position"":{""x"":149.44911961173446,""y"":108.42225197585469}},{""score"":0.999714195728302,""part"":""rightEye"",""position"":{""x"":193.51032611312075,""y"":114.03225894214845}},{""score"":0.9172979593276978,""part"":""leftEar"",""position"":{""x"":120.69084811564369,""y"":116.97579558737553}},{""score"":0.5828181505203247,""part"":""rightEar"",""position"":{""x"":214.93851948562644,""y"":127.89913492457447}},{""score"":0.9748436212539673,""part"":""leftShoulder"",""position"":{""x"":79.85409975688606,""y"":227.5165421729272}},{""score"":0.6193618178367615,""part"":""rightShoulder"",""position"":{""x"":253.5125197798279,""y"":227.37318387866372}},{""score"":0.02255881205201149,""part"":""leftElbow"",""position"":{""x"":48.08850898657778,""y"":308.0800802530803}},{""score"":0.04560992494225502,""part"":""rightElbow"",""position"":{""x"":297.3361396223572,""y"":293.3561972751108}},{""score"":0.002917499514296651,""part"":""leftWrist"",""position"":{""x"":68.2338107431678,""y"":294.24979837004435}},{""score"":0.007662140764296055,""part"":""rightWrist"",""position"":{""x"":279.53453286606765,""y"":273.7481543289094}},{""score"":0.000846537237521261,""part"":""leftHip"",""position"":{""x"":102.94751091314708,""y"":303.77942646151126}},{""score"":0.0030975453555583954,""part"":""rightHip"",""position"":{""x"":214.2215796316413,""y"":298.5013713100897}},{""score"":0.0005554193048737943,""part"":""leftKnee"",""position"":{""x"":91.97137413251295,""y"":288.64559725979313}},{""score"":0.0015112780965864658,""part"":""rightKnee"",""position"":{""x"":215.4011810773912,""y"":291.64034893675444}},{""score"":0.0007182735134847462,""part"":""leftAnkle"",""position"":{""x"":99.93496272754953,""y"":291.93392876701466}},{""score"":0.00033250977867282927,""part"":""rightAnkle"",""position"":{""x"":216.451629528306,""y"":291.5729280805729}}]}"
rawPoseData,1580312742104,618,"{""score"":0.374874817145824,""keypoints"":[{""score"":0.99943608045578,""part"":""nose"",""position"":{""x"":170.53905619216602,""y"":134.67848877949245}},{""score"":0.9988154172897339,""part"":""leftEye"",""position"":{""x"":150.56163360032556,""y"":107.94266480578867}},{""score"":0.9997344613075256,""part"":""rightEye"",""position"":{""x"":194.1274895632656,""y"":113.55253730966356}},{""score"":0.9208692908287048,""part"":""leftEar"",""position"":{""x"":121.3770672659492,""y"":116.88688781919393}},{""score"":0.64102703332901,""part"":""rightEar"",""position"":{""x"":214.9908136953586,""y"":128.45988564887455}},{""score"":0.962536633014679,""part"":""leftShoulder"",""position"":{""x"":78.36105773639963,""y"":229.5669367815691}},{""score"":0.7769281268119812,""part"":""rightShoulder"",""position"":{""x"":257.322269473656,""y"":227.01736160767888}},{""score"":0.022458001971244812,""part"":""leftElbow"",""position"":{""x"":47.103553815482314,""y"":307.8785204788344}},{""score"":0.030381368473172188,""part"":""rightElbow"",""position"":{""x"":299.9440671810411,""y"":293.72993879289936}},{""score"":0.0027508961502462626,""part"":""leftWrist"",""position"":{""x"":67.47193107972868,""y"":295.29360080119056}},{""score"":0.008570616133511066,""part"":""rightWrist"",""position"":{""x"":279.9870047781517,""y"":274.8213841950504}},{""score"":0.0008434353512711823,""part"":""leftHip"",""position"":{""x"":101.76374196581742,""y"":304.59240011786846}},{""score"":0.004616103135049343,""part"":""rightHip"",""position"":{""x"":228.09500870961995,""y"":293.216517349379}},{""score"":0.0005460459506139159,""part"":""leftKnee"",""position"":{""x"":90.65527063024504,""y"":287.669551962561}},{""score"":0.0019229530589655042,""part"":""rightKnee"",""position"":{""x"":232.74490379933434,""y"":289.33611495700006}},{""score"":0.0010109154973179102,""part"":""leftAnkle"",""position"":{""x"":84.22630346210491,""y"":291.3690908415027}},{""score"":0.0004245127202011645,""part"":""rightAnkle"",""position"":{""x"":234.1663251673079,""y"":290.91062570962424}}]}"
rawPoseData,1580312742192,619,"{""score"":0.374874817145824,""keypoints"":[{""score"":0.99943608045578,""part"":""nose"",""position"":{""x"":170.53905619216602,""y"":134.67848877949245}},{""score"":0.9988154172897339,""part"":""leftEye"",""position"":{""x"":150.56163360032556,""y"":107.94266480578867}},{""score"":0.9997344613075256,""part"":""rightEye"",""position"":{""x"":194.1274895632656,""y"":113.55253730966356}},{""score"":0.9208692908287048,""part"":""leftEar"",""position"":{""x"":121.3770672659492,""y"":116.88688781919393}},{""score"":0.64102703332901,""part"":""rightEar"",""position"":{""x"":214.9908136953586,""y"":128.45988564887455}},{""score"":0.962536633014679,""part"":""leftShoulder"",""position"":{""x"":78.36105773639963,""y"":229.5669367815691}},{""score"":0.7769281268119812,""part"":""rightShoulder"",""position"":{""x"":257.322269473656,""y"":227.01736160767888}},{""score"":0.022458001971244812,""part"":""leftElbow"",""position"":{""x"":47.103553815482314,""y"":307.8785204788344}},{""score"":0.030381368473172188,""part"":""rightElbow"",""position"":{""x"":299.9440671810411,""y"":293.72993879289936}},{""score"":0.0027508961502462626,""part"":""leftWrist"",""position"":{""x"":67.47193107972868,""y"":295.29360080119056}},{""score"":0.008570616133511066,""part"":""rightWrist"",""position"":{""x"":279.9870047781517,""y"":274.8213841950504}},{""score"":0.0008434353512711823,""part"":""leftHip"",""position"":{""x"":101.76374196581742,""y"":304.59240011786846}},{""score"":0.004616103135049343,""part"":""rightHip"",""position"":{""x"":228.09500870961995,""y"":293.216517349379}},{""score"":0.0005460459506139159,""part"":""leftKnee"",""position"":{""x"":90.65527063024504,""y"":287.669551962561}},{""score"":0.0019229530589655042,""part"":""rightKnee"",""position"":{""x"":232.74490379933434,""y"":289.33611495700006}},{""score"":0.0010109154973179102,""part"":""leftAnkle"",""position"":{""x"":84.22630346210491,""y"":291.3690908415027}},{""score"":0.0004245127202011645,""part"":""rightAnkle"",""position"":{""x"":234.1663251673079,""y"":290.91062570962424}}]}"
rawPoseData,1580312742299,620,"{""score"":0.3609922171197147,""keypoints"":[{""score"":0.9976861476898193,""part"":""nose"",""position"":{""x"":171.1206781871241,""y"":133.53761908420822}},{""score"":0.9981058239936829,""part"":""leftEye"",""position"":{""x"":153.56454804813828,""y"":106.34693831718286}},{""score"":0.9996196031570435,""part"":""rightEye"",""position"":{""x"":196.1734178618083,""y"":112.53756578103017}},{""score"":0.7080717086791992,""part"":""leftEar"",""position"":{""x"":123.54571433873843,""y"":115.50362631121445}},{""score"":0.5746498107910156,""part"":""rightEar"",""position"":{""x"":216.60303500144346,""y"":127.83288431733581}},{""score"":0.9618837833404541,""part"":""leftShoulder"",""position"":{""x"":78.88271468824735,""y"":228.20148576402522}},{""score"":0.7840632200241089,""part"":""rightShoulder"",""position"":{""x"":257.26021849578495,""y"":224.85344990070917}},{""score"":0.029107030481100082,""part"":""leftElbow"",""position"":{""x"":46.463005740847734,""y"":307.9005416507891}},{""score"":0.060014087706804276,""part"":""rightElbow"",""position"":{""x"":296.0223423932356,""y"":293.8769881109809}},{""score"":0.004127586260437965,""part"":""leftWrist"",""position"":{""x"":67.98944334035815,""y"":295.86784148286995}},{""score"":0.007928534410893917,""part"":""rightWrist"",""position"":{""x"":275.8691304158033,""y"":291.84636256567444}},{""score"":0.0007157651125453413,""part"":""leftHip"",""position"":{""x"":100.05078112477719,""y"":304.21936705275175}},{""score"":0.005104945506900549,""part"":""rightHip"",""position"":{""x"":228.24219097475623,""y"":294.3360212705255}},{""score"":0.0004590086464304477,""part"":""leftKnee"",""position"":{""x"":90.25094483938699,""y"":287.7259560876501}},{""score"":0.003207345260307193,""part"":""rightKnee"",""position"":{""x"":233.25492843746787,""y"":289.208813970096}},{""score"":0.0012957177823409438,""part"":""leftAnkle"",""position"":{""x"":83.47658572529474,""y"":290.8935061491561}},{""score"":0.0008275721920654178,""part"":""rightAnkle"",""position"":{""x"":234.72004475154932,""y"":290.4025070745089}}]}"
rawPoseData,1580312742391,621,"{""score"":0.3609922171197147,""keypoints"":[{""score"":0.9976861476898193,""part"":""nose"",""position"":{""x"":171.1206781871241,""y"":133.53761908420822}},{""score"":0.9981058239936829,""part"":""leftEye"",""position"":{""x"":153.56454804813828,""y"":106.34693831718286}},{""score"":0.9996196031570435,""part"":""rightEye"",""position"":{""x"":196.1734178618083,""y"":112.53756578103017}},{""score"":0.7080717086791992,""part"":""leftEar"",""position"":{""x"":123.54571433873843,""y"":115.50362631121445}},{""score"":0.5746498107910156,""part"":""rightEar"",""position"":{""x"":216.60303500144346,""y"":127.83288431733581}},{""score"":0.9618837833404541,""part"":""leftShoulder"",""position"":{""x"":78.88271468824735,""y"":228.20148576402522}},{""score"":0.7840632200241089,""part"":""rightShoulder"",""position"":{""x"":257.26021849578495,""y"":224.85344990070917}},{""score"":0.029107030481100082,""part"":""leftElbow"",""position"":{""x"":46.463005740847734,""y"":307.9005416507891}},{""score"":0.060014087706804276,""part"":""rightElbow"",""position"":{""x"":296.0223423932356,""y"":293.8769881109809}},{""score"":0.004127586260437965,""part"":""leftWrist"",""position"":{""x"":67.98944334035815,""y"":295.86784148286995}},{""score"":0.007928534410893917,""part"":""rightWrist"",""position"":{""x"":275.8691304158033,""y"":291.84636256567444}},{""score"":0.0007157651125453413,""part"":""leftHip"",""position"":{""x"":100.05078112477719,""y"":304.21936705275175}},{""score"":0.005104945506900549,""part"":""rightHip"",""position"":{""x"":228.24219097475623,""y"":294.3360212705255}},{""score"":0.0004590086464304477,""part"":""leftKnee"",""position"":{""x"":90.25094483938699,""y"":287.7259560876501}},{""score"":0.003207345260307193,""part"":""rightKnee"",""position"":{""x"":233.25492843746787,""y"":289.208813970096}},{""score"":0.0012957177823409438,""part"":""leftAnkle"",""position"":{""x"":83.47658572529474,""y"":290.8935061491561}},{""score"":0.0008275721920654178,""part"":""rightAnkle"",""position"":{""x"":234.72004475154932,""y"":290.4025070745089}}]}"
rawPoseData,1580312742480,622,"{""score"":0.37205188530702693,""keypoints"":[{""score"":0.9984250068664551,""part"":""nose"",""position"":{""x"":172.8539958198276,""y"":132.33980790090135}},{""score"":0.997123658657074,""part"":""leftEye"",""position"":{""x"":154.58297973004576,""y"":106.88382083655111}},{""score"":0.9996798038482666,""part"":""rightEye"",""position"":{""x"":196.87618046945917,""y"":112.44876163561196}},{""score"":0.77944016456604,""part"":""leftEar"",""position"":{""x"":123.22609700930226,""y"":115.85799234203486}},{""score"":0.6163378953933716,""part"":""rightEar"",""position"":{""x"":218.16345203524173,""y"":127.41439364571951}},{""score"":0.9586225748062134,""part"":""leftShoulder"",""position"":{""x"":77.72185171181087,""y"":228.73886585518585}},{""score"":0.8394136428833008,""part"":""rightShoulder"",""position"":{""x"":257.80859026357047,""y"":223.54864033888634}},{""score"":0.021671956405043602,""part"":""leftElbow"",""position"":{""x"":46.358651976910835,""y"":306.8984532342113}},{""score"":0.08751183748245239,""part"":""rightElbow"",""position"":{""x"":294.00049934914273,""y"":295.0312389464336}},{""score"":0.0028553141746670008,""part"":""leftWrist"",""position"":{""x"":67.12922202055108,""y"":294.8418104811309}},{""score"":0.011364263482391834,""part"":""rightWrist"",""position"":{""x"":277.4686513251296,""y"":292.0893840777414}},{""score"":0.0009620821801945567,""part"":""leftHip"",""position"":{""x"":100.64523322009194,""y"":303.0873516773258}},{""score"":0.005908425431698561,""part"":""rightHip"",""position"":{""x"":228.60038365879115,""y"":294.1380227425685}},{""score"":0.0005493144271895289,""part"":""leftKnee"",""position"":{""x"":90.45003852787642,""y"":287.6118978845613}},{""score"":0.0031423172913491726,""part"":""rightKnee"",""position"":{""x"":232.35856616249424,""y"":290.69637402158105}},{""score"":0.001057129935361445,""part"":""leftAnkle"",""position"":{""x"":83.80220666908019,""y"":291.3259969139665}},{""score"":0.0008166623883880675,""part"":""rightAnkle"",""position"":{""x"":233.97980338529592,""y"":290.12860505870964}}]}"
rawPoseData,1580312742658,623,"{""score"":0.37022721527404534,""keypoints"":[{""score"":0.9989200830459595,""part"":""nose"",""position"":{""x"":173.62014878609767,""y"":132.19444562985564}},{""score"":0.998855710029602,""part"":""leftEye"",""position"":{""x"":156.42733092265598,""y"":106.4429972957079}},{""score"":0.999736487865448,""part"":""rightEye"",""position"":{""x"":197.2404385256838,""y"":112.40792679839743}},{""score"":0.8015525341033936,""part"":""leftEar"",""position"":{""x"":123.35821074052805,""y"":114.67915849091389}},{""score"":0.5761193633079529,""part"":""rightEar"",""position"":{""x"":218.62770646969713,""y"":127.02415681380546}},{""score"":0.9671260714530945,""part"":""leftShoulder"",""position"":{""x"":77.87544673698949,""y"":227.49736320795574}},{""score"":0.8046116232872009,""part"":""rightShoulder"",""position"":{""x"":257.0776385383719,""y"":224.59403173859818}},{""score"":0.04523705318570137,""part"":""leftElbow"",""position"":{""x"":47.06504725596318,""y"":307.0906743805203}},{""score"":0.07443436235189438,""part"":""rightElbow"",""position"":{""x"":296.21285040725235,""y"":296.5199160703212}},{""score"":0.00425589457154274,""part"":""leftWrist"",""position"":{""x"":66.77758852876616,""y"":295.4585522388492}},{""score"":0.010712956078350544,""part"":""rightWrist"",""position"":{""x"":278.22250149865533,""y"":295.4862205890237}},{""score"":0.0009219965431839228,""part"":""leftHip"",""position"":{""x"":99.45162584838246,""y"":303.71083675576955}},{""score"":0.004810153041034937,""part"":""rightHip"",""position"":{""x"":227.84558506562024,""y"":293.8657012990391}},{""score"":0.0009816245874390006,""part"":""leftKnee"",""position"":{""x"":73.10915132799914,""y"":287.3881903854959}},{""score"":0.003658178262412548,""part"":""rightKnee"",""position"":{""x"":232.87011035896552,""y"":288.2195572838939}},{""score"":0.0011006162967532873,""part"":""leftAnkle"",""position"":{""x"":83.02906536030133,""y"":291.30900500153217}},{""score"":0.0008279516478069127,""part"":""rightAnkle"",""position"":{""x"":233.5546944431452,""y"":290.4572066298578}}]}"
rawPoseData,1580312742977,624,"{""score"":0.3731128938824815,""keypoints"":[{""score"":0.998765230178833,""part"":""nose"",""position"":{""x"":173.40038939541103,""y"":132.56414694743623}},{""score"":0.9987908005714417,""part"":""leftEye"",""position"":{""x"":156.42453446940075,""y"":106.64063636485474}},{""score"":0.99972003698349,""part"":""rightEye"",""position"":{""x"":197.2799122202644,""y"":112.77534538065291}},{""score"":0.8100372552871704,""part"":""leftEar"",""position"":{""x"":123.47365058282011,""y"":115.5979571130226}},{""score"":0.611892819404602,""part"":""rightEar"",""position"":{""x"":218.20130024890165,""y"":127.64851504617346}},{""score"":0.9586292505264282,""part"":""leftShoulder"",""position"":{""x"":78.18565188034353,""y"":228.09487166815057}},{""score"":0.8448172807693481,""part"":""rightShoulder"",""position"":{""x"":258.3035595777834,""y"":224.36565662916053}},{""score"":0.017046833410859108,""part"":""leftElbow"",""position"":{""x"":47.65652090045751,""y"":308.63794085675244}},{""score"":0.0789724811911583,""part"":""rightElbow"",""position"":{""x"":297.3107594552309,""y"":297.52364188627246}},{""score"":0.002840375993400812,""part"":""leftWrist"",""position"":{""x"":67.34956465276838,""y"":295.6376968236634}},{""score"":0.010949011892080307,""part"":""rightWrist"",""position"":{""x"":277.6549584106805,""y"":295.3335423455394}},{""score"":0.0007040223572403193,""part"":""leftHip"",""position"":{""x"":100.88617858334891,""y"":303.75886648840293}},{""score"":0.004606928676366806,""part"":""rightHip"",""position"":{""x"":229.28400643183147,""y"":296.3707053753318}},{""score"":0.00041874393355101347,""part"":""leftKnee"",""position"":{""x"":90.21210510299187,""y"":287.7548271767817}},{""score"":0.003185718320310116,""part"":""rightKnee"",""position"":{""x"":232.9576439079262,""y"":288.569457458813}},{""score"":0.0007290117791853845,""part"":""leftAnkle"",""position"":{""x"":83.85865018063555,""y"":291.34829844919085}},{""score"":0.0008133947267197073,""part"":""rightAnkle"",""position"":{""x"":234.09119123379625,""y"":289.68975087513905}}]}"
rawPoseData,1580312743091,625,"{""score"":0.3724282975068918,""keypoints"":[{""score"":0.998710036277771,""part"":""nose"",""position"":{""x"":173.0408825676236,""y"":132.8529510498047}},{""score"":0.9987591505050659,""part"":""leftEye"",""position"":{""x"":156.25737674299972,""y"":106.63234471850296}},{""score"":0.9996813535690308,""part"":""rightEye"",""position"":{""x"":196.9882744685125,""y"":112.88617259175558}},{""score"":0.817133367061615,""part"":""leftEar"",""position"":{""x"":123.12222832954248,""y"":114.89690924398269}},{""score"":0.5924549698829651,""part"":""rightEar"",""position"":{""x"":218.16139376411098,""y"":127.99511711958252}},{""score"":0.9667942523956299,""part"":""leftShoulder"",""position"":{""x"":78.65012082926245,""y"":226.92047592864895}},{""score"":0.8210910558700562,""part"":""rightShoulder"",""position"":{""x"":256.5002539320586,""y"":225.57289758280405}},{""score"":0.020877109840512276,""part"":""leftElbow"",""position"":{""x"":46.95416196340625,""y"":309.77038261798435}},{""score"":0.08850226551294327,""part"":""rightElbow"",""position"":{""x"":296.85793325455325,""y"":296.41228529253766}},{""score"":0.0043058679439127445,""part"":""leftWrist"",""position"":{""x"":66.81071985086277,""y"":296.1320403011333}},{""score"":0.010088000446557999,""part"":""rightWrist"",""position"":{""x"":276.5632856306054,""y"":292.17274333178466}},{""score"":0.0008561755530536175,""part"":""leftHip"",""position"":{""x"":99.82319316948912,""y"":304.242560298931}},{""score"":0.005574086215347052,""part"":""rightHip"",""position"":{""x"":228.89054759426006,""y"":295.01406109863643}},{""score"":0.0006879510474391282,""part"":""leftKnee"",""position"":{""x"":74.07102156392898,""y"":287.7589829781642}},{""score"":0.003640727838501334,""part"":""rightKnee"",""position"":{""x"":233.18099811452078,""y"":289.14463755214246}},{""score"":0.0011051876936107874,""part"":""leftAnkle"",""position"":{""x"":83.82522911841511,""y"":291.0402478464279}},{""score"":0.0010194999631494284,""part"":""rightAnkle"",""position"":{""x"":234.32675966098685,""y"":289.9081278215176}}]}"
rawPoseData,1580312743376,626,"{""score"":0.3687687119047897,""keypoints"":[{""score"":0.9989343285560608,""part"":""nose"",""position"":{""x"":173.71958109320803,""y"":133.04512157496782}},{""score"":0.9987273812294006,""part"":""leftEye"",""position"":{""x"":156.48442428685084,""y"":106.76645473627377}},{""score"":0.9996476173400879,""part"":""rightEye"",""position"":{""x"":197.3869963116745,""y"":113.12681055210464}},{""score"":0.806671679019928,""part"":""leftEar"",""position"":{""x"":123.65380778864514,""y"":115.4494728801512}},{""score"":0.5872725248336792,""part"":""rightEar"",""position"":{""x"":218.39704663817184,""y"":127.88118163626694}},{""score"":0.9618489742279053,""part"":""leftShoulder"",""position"":{""x"":78.63731887786253,""y"":227.3289709317578}},{""score"":0.794317364692688,""part"":""rightShoulder"",""position"":{""x"":256.54958061082425,""y"":225.73294984268506}},{""score"":0.019336506724357605,""part"":""leftElbow"",""position"":{""x"":46.39544023675097,""y"":307.45246663079416}},{""score"":0.0756668969988823,""part"":""rightElbow"",""position"":{""x"":295.94983601923866,""y"":293.91192667986587}},{""score"":0.0033322086092084646,""part"":""leftWrist"",""position"":{""x"":66.89616212646757,""y"":295.33707195361217}},{""score"":0.010256706736981869,""part"":""rightWrist"",""position"":{""x"":276.670129834058,""y"":291.86577144008714}},{""score"":0.0007439408218488097,""part"":""leftHip"",""position"":{""x"":100.25335679068411,""y"":304.2339303670368}},{""score"":0.006235677748918533,""part"":""rightHip"",""position"":{""x"":229.1415968556786,""y"":295.4200733535721}},{""score"":0.00046514408313669264,""part"":""leftKnee"",""position"":{""x"":90.68875769691581,""y"":288.02487955178276}},{""score"":0.003561483696103096,""part"":""rightKnee"",""position"":{""x"":233.2883111588679,""y"":288.92842100918824}},{""score"":0.0010227704187855124,""part"":""leftAnkle"",""position"":{""x"":83.54788424211722,""y"":290.8073876547884}},{""score"":0.0010268966434523463,""part"":""rightAnkle"",""position"":{""x"":234.2479280222771,""y"":289.46450819247553}}]}"
rawPoseData,1580312743464,627,"{""score"":0.3592557374144877,""keypoints"":[{""score"":0.9992827773094177,""part"":""nose"",""position"":{""x"":174.5653189254444,""y"":133.9299938077389}},{""score"":0.9983977675437927,""part"":""leftEye"",""position"":{""x"":156.77967578225744,""y"":107.14414592029786}},{""score"":0.9994367957115173,""part"":""rightEye"",""position"":{""x"":197.8262166170409,""y"":113.99896957612532}},{""score"":0.834443211555481,""part"":""leftEar"",""position"":{""x"":124.34442691208702,""y"":111.76932536812848}},{""score"":0.4428534507751465,""part"":""rightEar"",""position"":{""x"":219.1928957831612,""y"":127.142393208399}},{""score"":0.9663493633270264,""part"":""leftShoulder"",""position"":{""x"":79.10912815258132,""y"":227.91077850126726}},{""score"":0.762665331363678,""part"":""rightShoulder"",""position"":{""x"":255.6641212033235,""y"":225.0511358187531}},{""score"":0.02590717002749443,""part"":""leftElbow"",""position"":{""x"":46.61338086510273,""y"":306.96538217697366}},{""score"":0.054780300706624985,""part"":""rightElbow"",""position"":{""x"":295.71482304861706,""y"":294.4740719498088}},{""score"":0.003382225288078189,""part"":""leftWrist"",""position"":{""x"":66.8158171173373,""y"":295.0644091824042}},{""score"":0.007399213034659624,""part"":""rightWrist"",""position"":{""x"":275.7021773759972,""y"":291.64266914359183}},{""score"":0.0008517671376466751,""part"":""leftHip"",""position"":{""x"":100.50581653323303,""y"":303.1023121729095}},{""score"":0.0056914156302809715,""part"":""rightHip"",""position"":{""x"":228.11242614960634,""y"":294.2993980883137}},{""score"":0.00048528568004257977,""part"":""leftKnee"",""position"":{""x"":89.7857003381769,""y"":287.6995960994007}},{""score"":0.003468179376795888,""part"":""rightKnee"",""position"":{""x"":232.68024418969537,""y"":289.86170555363776}},{""score"":0.0011077724630013108,""part"":""leftAnkle"",""position"":{""x"":83.29078938557768,""y"":290.48410471115335}},{""score"":0.0008455091156065464,""part"":""rightAnkle"",""position"":{""x"":233.94907054844526,""y"":290.4941332955742}}]}"
rawPoseData,1580312743787,628,"{""score"":0.3598194072906421,""keypoints"":[{""score"":0.9993353486061096,""part"":""nose"",""position"":{""x"":174.9945118929583,""y"":133.25807305401085}},{""score"":0.998379111289978,""part"":""leftEye"",""position"":{""x"":157.2863288548297,""y"":106.54550706314404}},{""score"":0.9995356202125549,""part"":""rightEye"",""position"":{""x"":198.2499426203595,""y"":113.85170414469007}},{""score"":0.8446303606033325,""part"":""leftEar"",""position"":{""x"":124.70200602166378,""y"":112.4676631653698}},{""score"":0.44066500663757324,""part"":""rightEar"",""position"":{""x"":219.1371094041479,""y"":127.54998761751531}},{""score"":0.9641210436820984,""part"":""leftShoulder"",""position"":{""x"":79.48198814172775,""y"":225.6188608531782}},{""score"":0.7476626634597778,""part"":""rightShoulder"",""position"":{""x"":253.93198388549624,""y"":227.57122633506708}},{""score"":0.030795447528362274,""part"":""leftElbow"",""position"":{""x"":46.33295149406979,""y"":307.96717757499533}},{""score"":0.0681941881775856,""part"":""rightElbow"",""position"":{""x"":295.78916711269574,""y"":295.25200628173104}},{""score"":0.004235760308802128,""part"":""leftWrist"",""position"":{""x"":66.848170703172,""y"":295.86550049824245}},{""score"":0.010026569478213787,""part"":""rightWrist"",""position"":{""x"":276.91114313548945,""y"":292.81235106267275}},{""score"":0.000886659137904644,""part"":""leftHip"",""position"":{""x"":99.65654782689998,""y"":303.537392160659}},{""score"":0.003726967377588153,""part"":""rightHip"",""position"":{""x"":215.46154675780843,""y"":299.79419205662754}},{""score"":0.0004923049709759653,""part"":""leftKnee"",""position"":{""x"":90.02872338563824,""y"":287.5463376597056}},{""score"":0.002550401259213686,""part"":""rightKnee"",""position"":{""x"":215.4922339739361,""y"":290.84187610920526}},{""score"":0.001174913253635168,""part"":""leftAnkle"",""position"":{""x"":83.2251598502479,""y"":290.6953786346254}},{""score"":0.0005175579572096467,""part"":""rightAnkle"",""position"":{""x"":216.63789263111192,""y"":291.3130231158316}}]}"
rawPoseData,1580312743818,629,"{""score"":0.37163215988616954,""keypoints"":[{""score"":0.9993385672569275,""part"":""nose"",""position"":{""x"":176.99997509551685,""y"":134.0618857431836}},{""score"":0.9989114999771118,""part"":""leftEye"",""position"":{""x"":158.39243337450114,""y"":107.15389633178711}},{""score"":0.9996110200881958,""part"":""rightEye"",""position"":{""x"":199.80396620102383,""y"":113.02081431408664}},{""score"":0.8058146834373474,""part"":""leftEar"",""position"":{""x"":125.52776828647015,""y"":113.16047373582063}},{""score"":0.7000701427459717,""part"":""rightEar"",""position"":{""x"":220.906930895163,""y"":128.613836992123}},{""score"":0.9593220949172974,""part"":""leftShoulder"",""position"":{""x"":78.11714265820535,""y"":226.76907293343754}},{""score"":0.7407972812652588,""part"":""rightShoulder"",""position"":{""x"":256.1339942666119,""y"":227.0648481973201}},{""score"":0.03489663451910019,""part"":""leftElbow"",""position"":{""x"":45.771567871025866,""y"":307.3895601221645}},{""score"":0.05130574852228165,""part"":""rightElbow"",""position"":{""x"":297.7663245979332,""y"":295.9548451171784}},{""score"":0.004138958174735308,""part"":""leftWrist"",""position"":{""x"":66.64301916505889,""y"":295.70408037225286}},{""score"":0.00774921290576458,""part"":""rightWrist"",""position"":{""x"":277.95748525875615,""y"":289.93194142010515}},{""score"":0.0010393827687948942,""part"":""leftHip"",""position"":{""x"":99.50902157119899,""y"":303.8285688858711}},{""score"":0.00758735928684473,""part"":""rightHip"",""position"":{""x"":228.69178532333686,""y"":291.3834767384062}},{""score"":0.0008273427374660969,""part"":""leftKnee"",""position"":{""x"":74.04418444562737,""y"":286.63694824309306}},{""score"":0.004190795589238405,""part"":""rightKnee"",""position"":{""x"":232.84826919516047,""y"":291.1385042207531}},{""score"":0.0009772269986569881,""part"":""leftAnkle"",""position"":{""x"":83.9574636960242,""y"":291.5488381343355}},{""score"":0.0011687668738886714,""part"":""rightAnkle"",""position"":{""x"":233.4545622947308,""y"":289.9349857466157}}]}"
